start_date,end_date,day,status,discipline,discipline_code,event,event_medal,phase,gender,event_type,venue,venue_code,location_description,location_code,url,date
2024-07-28 22:00:00+02:00,2024-07-28 22:30:00+02:00,2024-07-28,FINISHED,Surfing,SRF,Women,0,Women's Round 2,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/rep---------,2024-07-28
2024-07-28 22:00:00+02:00,2024-07-28 23:00:00+02:00,2024-07-28,FINISHED,Table Tennis,TTE,Men's Singles,0,Men's Singles Round of 64,M,HATH,South Paris Arena 4,SP4,South Paris Arena 4 Table 1,TT1,/en/paris-2024/results/table-tennis/men-s-singles/r64-001300--,2024-07-28
2024-07-28 22:00:00+02:00,2024-07-28 23:00:00+02:00,2024-07-28,FINISHED,Table Tennis,TTE,Men's Singles,0,Men's Singles Round of 64,M,HATH,South Paris Arena 4,SP4,South Paris Arena 4 Table 2,TT2,/en/paris-2024/results/table-tennis/men-s-singles/r64-000800--,2024-07-28
2024-07-28 22:00:00+02:00,2024-07-28 23:00:00+02:00,2024-07-28,FINISHED,Table Tennis,TTE,Women's Singles,0,Women's Singles Round of 64,W,HATH,South Paris Arena 4,SP4,South Paris Arena 4 Table 3,TT3,/en/paris-2024/results/table-tennis/women-s-singles/r64-001500--,2024-07-28
2024-07-28 22:00:00+02:00,2024-07-28 23:00:00+02:00,2024-07-28,FINISHED,Table Tennis,TTE,Women's Singles,0,Women's Singles Round of 64,W,HATH,South Paris Arena 4,SP4,South Paris Arena 4 Table 4,TT4,/en/paris-2024/results/table-tennis/women-s-singles/r64-002000--,2024-07-28
2024-07-28 22:15:00+02:00,2024-07-28 22:40:00+02:00,2024-07-28,FINISHED,Fencing,FEN,Men's Épée Individual,1,Men's Épée Individual Finals,M,HATH,Grand Palais,GRP,Grand Palais - Podium Piste,FEA,/en/paris-2024/results/fencing/men-s-epee-individual/fnl-000100--,2024-07-28
2024-07-28 22:36:00+02:00,2024-07-28 23:06:00+02:00,2024-07-28,FINISHED,Surfing,SRF,Women,0,Women's Round 2,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/rep---------,2024-07-28
2024-07-28 23:12:00+02:00,2024-07-28 23:42:00+02:00,2024-07-28,FINISHED,Surfing,SRF,Women,0,Women's Round 2,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/rep---------,2024-07-28
2024-07-28 23:48:00+02:00,2024-07-29 00:18:00+02:00,2024-07-28,FINISHED,Surfing,SRF,Men,0,Men's Round 2,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/rep---------,2024-07-28
2024-07-29 00:24:00+02:00,2024-07-29 01:04:00+02:00,2024-07-28,FINISHED,Surfing,SRF,Men,0,Men's Round 2,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/rep---------,2024-07-29
2024-07-29 01:10:00+02:00,2024-07-29 01:40:00+02:00,2024-07-28,FINISHED,Surfing,SRF,Men,0,Men's Round 2,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/rep---------,2024-07-29
2024-07-29 01:46:00+02:00,2024-07-29 02:16:00+02:00,2024-07-28,FINISHED,Surfing,SRF,Men,0,Men's Round 2,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/rep---------,2024-07-29
2024-07-29 02:22:00+02:00,2024-07-29 02:52:00+02:00,2024-07-28,FINISHED,Surfing,SRF,Men,0,Men's Round 2,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/rep---------,2024-07-29
2024-07-29 02:58:00+02:00,2024-07-29 03:28:00+02:00,2024-07-28,FINISHED,Surfing,SRF,Men,0,Men's Round 2,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/rep---------,2024-07-29
2024-07-29 03:34:00+02:00,2024-07-29 04:14:00+02:00,2024-07-28,FINISHED,Surfing,SRF,Men,0,Men's Round 2,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/rep---------,2024-07-29
2024-07-29 04:20:00+02:00,2024-07-29 04:50:00+02:00,2024-07-28,FINISHED,Surfing,SRF,Men,0,Men's Round 2,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/rep---------,2024-07-29
2024-07-29 08:30:00+02:00,2024-07-29 09:10:00+02:00,2024-07-29,FINISHED,Badminton,BDM,Mixed Doubles,0,Mixed Doubles Group Play Stage - Grp D,X,HCOUP,La Chapelle Arena,CPL,La Chapelle Arena Court 1,BD1,/en/paris-2024/results/badminton/mixed-doubles/gpd-000300--,2024-07-29
2024-07-29 08:30:00+02:00,2024-07-29 09:10:00+02:00,2024-07-29,FINISHED,Badminton,BDM,Women's Singles,0,Women's Singles Group Play Stage - Grp N,W,HATH,La Chapelle Arena,CPL,La Chapelle Arena Court 2,BD2,/en/paris-2024/results/badminton/women-s-singles/gpn-000200--,2024-07-29
2024-07-29 08:30:00+02:00,2024-07-29 08:30:00+02:00,2024-07-29,CANCELLED,Badminton,BDM,Men's Doubles,0,Men's Doubles Group Play Stage - Grp C,M,HCOUP,La Chapelle Arena,CPL,La Chapelle Arena Court 3,BD3,,2024-07-29
2024-07-29 09:00:00+02:00,2024-07-29 09:50:00+02:00,2024-07-29,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool A - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpa-000300--,2024-07-29
2024-07-29 09:00:00+02:00,2024-07-29 09:25:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Women's Sabre Individual,0,Women's Sabre Individual Table of 64,W,HATH,Grand Palais,GRP,Grand Palais - Blue Piste,FEB,/en/paris-2024/results/fencing/women-s-sabre-individual/r64-000200--,2024-07-29
2024-07-29 09:00:00+02:00,2024-07-29 09:25:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Women's Sabre Individual,0,Women's Sabre Individual Table of 64,W,HATH,Grand Palais,GRP,Grand Palais - Yellow Piste,FEY,/en/paris-2024/results/fencing/women-s-sabre-individual/r64-001500--,2024-07-29
2024-07-29 09:00:00+02:00,2024-07-29 09:25:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Women's Sabre Individual,0,Women's Sabre Individual Table of 64,W,HATH,Grand Palais,GRP,Grand Palais - Green Piste,FEG,/en/paris-2024/results/fencing/women-s-sabre-individual/r64-001800--,2024-07-29
2024-07-29 09:00:00+02:00,2024-07-29 09:25:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Women's Sabre Individual,0,Women's Sabre Individual Table of 64,W,HATH,Grand Palais,GRP,Grand Palais - Red Piste,FER,/en/paris-2024/results/fencing/women-s-sabre-individual/r64-003100--,2024-07-29
2024-07-29 09:00:00+02:00,2024-07-29 10:30:00+02:00,2024-07-29,FINISHED,Handball,HBL,Men,0,Men's Preliminary Round Group A,M,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/men/gpa-000400--,2024-07-29
2024-07-29 09:00:00+02:00,2024-07-29 11:15:00+02:00,2024-07-29,FINISHED,Volleyball,VVO,Women,0,Women's Preliminary Round - Pool C,W,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/women/gpc-000200--,2024-07-29
2024-07-29 09:15:00+02:00,2024-07-29 09:45:00+02:00,2024-07-29,FINISHED,Shooting,SHO,10m Air Pistol Mixed Team,0,10m Air Pistol Mixed Team Qualification,X,TEAM,Chateauroux Shooting Ctr,CTX,Chateauroux - 10m Qualification,SH2,/en/paris-2024/results/shooting/10m-air-pistol-mixed-team/qual000100--,2024-07-29
2024-07-29 09:20:00+02:00,2024-07-29 10:00:00+02:00,2024-07-29,FINISHED,Badminton,BDM,Men's Singles,0,Men's Singles Group Play Stage - Grp C,M,HATH,La Chapelle Arena,CPL,La Chapelle Arena Court 1,BD1,/en/paris-2024/results/badminton/men-s-singles/gpc-000200--,2024-07-29
2024-07-29 09:20:00+02:00,2024-07-29 10:00:00+02:00,2024-07-29,FINISHED,Badminton,BDM,Mixed Doubles,0,Mixed Doubles Group Play Stage - Grp A,X,HCOUP,La Chapelle Arena,CPL,La Chapelle Arena Court 2,BD2,/en/paris-2024/results/badminton/mixed-doubles/gpa-000600--,2024-07-29
2024-07-29 09:20:00+02:00,2024-07-29 10:00:00+02:00,2024-07-29,FINISHED,Badminton,BDM,Women's Doubles,0,Women's Doubles Group Play Stage - Grp C,W,HCOUP,La Chapelle Arena,CPL,La Chapelle Arena Court 3,BD3,/en/paris-2024/results/badminton/women-s-doubles/gpc-000300--,2024-07-29
2024-07-29 09:25:00+02:00,2024-07-29 09:55:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Men's Foil Individual,0,Men's Foil Individual Table of 64,M,HATH,Grand Palais,GRP,Grand Palais - Blue Piste,FEB,/en/paris-2024/results/fencing/men-s-foil-individual/r64-000200--,2024-07-29
2024-07-29 09:25:00+02:00,2024-07-29 09:55:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Men's Foil Individual,0,Men's Foil Individual Table of 64,M,HATH,Grand Palais,GRP,Grand Palais - Yellow Piste,FEY,/en/paris-2024/results/fencing/men-s-foil-individual/r64-001000--,2024-07-29
2024-07-29 09:25:00+02:00,2024-07-29 09:55:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Men's Foil Individual,0,Men's Foil Individual Table of 64,M,HATH,Grand Palais,GRP,Grand Palais - Green Piste,FEG,/en/paris-2024/results/fencing/men-s-foil-individual/r64-001800--,2024-07-29
2024-07-29 09:25:00+02:00,2024-07-29 09:55:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Men's Foil Individual,0,Men's Foil Individual Table of 64,M,HATH,Grand Palais,GRP,Grand Palais - Red Piste,FER,/en/paris-2024/results/fencing/men-s-foil-individual/r64-003100--,2024-07-29
2024-07-29 09:30:00+02:00,2024-07-29 09:53:00+02:00,2024-07-29,FINISHED,Archery,ARC,Men's Team,0,Men's Team 1/8 Elimination Round,M,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-team/8fnl000200--,2024-07-29
2024-07-29 09:30:00+02:00,2024-07-29 09:37:00+02:00,2024-07-29,FINISHED,Rowing,ROW,Men's Single Sculls,0,Men's Single Sculls Semifinals,M,ATH,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-single-sculls/sfnl--------,2024-07-29
2024-07-29 09:30:00+02:00,2024-07-29 14:00:00+02:00,2024-07-29,FINISHED,Shooting,SHO,Trap Men,0,Trap Men's Qualification,M,ATH,Chateauroux Shooting Ctr,CTX,Chateauroux - Shotgun Range,SH6,/en/paris-2024/results/shooting/trap-men/qual--------,2024-07-29
2024-07-29 09:30:00+02:00,2024-07-29 10:15:00+02:00,2024-07-29,FINISHED,Shooting,SHO,10m Air Rifle Women,1,10m Air Rifle Women's Final,W,ATH,Chateauroux Shooting Ctr,CTX,Chateauroux - Final Range,SH1,/en/paris-2024/results/shooting/10m-air-rifle-women/fnl-000100--,2024-07-29
2024-07-29 09:42:00+02:00,2024-07-29 09:49:00+02:00,2024-07-29,FINISHED,Rowing,ROW,Men's Single Sculls,0,Men's Single Sculls Semifinals,M,ATH,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-single-sculls/sfnl--------,2024-07-29
2024-07-29 09:53:00+02:00,2024-07-29 10:16:00+02:00,2024-07-29,FINISHED,Archery,ARC,Men's Team,0,Men's Team 1/8 Elimination Round,M,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-team/8fnl000300--,2024-07-29
2024-07-29 09:54:00+02:00,2024-07-29 10:01:00+02:00,2024-07-29,FINISHED,Rowing,ROW,Women's Single Sculls,0,Women's Single Sculls Semifinals,W,ATH,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-single-sculls/sfnl--------,2024-07-29
2024-07-29 09:55:00+02:00,2024-07-29 10:25:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Men's Foil Individual,0,Men's Foil Individual Table of 64,M,HATH,Grand Palais,GRP,Grand Palais - Yellow Piste,FEY,/en/paris-2024/results/fencing/men-s-foil-individual/r64-001500--,2024-07-29
2024-07-29 10:00:00+02:00,2024-07-29 10:50:00+02:00,2024-07-29,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool F - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpf-000100--,2024-07-29
2024-07-29 10:00:00+02:00,2024-07-29 11:30:00+02:00,2024-07-29,FINISHED,Hockey,HOC,Men,0,Men's Pool B,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/men/gpb-000500--,2024-07-29
2024-07-29 10:00:00+02:00,2024-07-29 10:06:00+02:00,2024-07-29,FINISHED,Judo,JUD,Women -57 kg,0,Women -57 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--57-kg/r32-000200--,2024-07-29
2024-07-29 10:00:00+02:00,2024-07-29 10:06:00+02:00,2024-07-29,FINISHED,Judo,JUD,Men -73 kg,0,Men -73 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--73-kg/r32-000200--,2024-07-29
2024-07-29 10:00:00+02:00,2024-07-29 11:00:00+02:00,2024-07-29,FINISHED,Table Tennis,TTE,Men's Singles,0,Men's Singles Round of 64,M,HATH,South Paris Arena 4,SP4,South Paris Arena 4 Table 1,TT1,/en/paris-2024/results/table-tennis/men-s-singles/r64-002500--,2024-07-29
2024-07-29 10:00:00+02:00,2024-07-29 11:00:00+02:00,2024-07-29,FINISHED,Table Tennis,TTE,Women's Singles,0,Women's Singles Round of 64,W,HATH,South Paris Arena 4,SP4,South Paris Arena 4 Table 2,TT2,/en/paris-2024/results/table-tennis/women-s-singles/r64-001300--,2024-07-29
2024-07-29 10:00:00+02:00,2024-07-29 11:00:00+02:00,2024-07-29,FINISHED,Table Tennis,TTE,Men's Singles,0,Men's Singles Round of 64,M,HATH,South Paris Arena 4,SP4,South Paris Arena 4 Table 3,TT3,/en/paris-2024/results/table-tennis/men-s-singles/r64-001500--,2024-07-29
2024-07-29 10:00:00+02:00,2024-07-29 11:00:00+02:00,2024-07-29,FINISHED,Table Tennis,TTE,Women's Singles,0,Women's Singles Round of 64,W,HATH,South Paris Arena 4,SP4,South Paris Arena 4 Table 4,TT4,/en/paris-2024/results/table-tennis/women-s-singles/r64-001200--,2024-07-29
2024-07-29 10:06:00+02:00,2024-07-29 10:12:00+02:00,2024-07-29,FINISHED,Judo,JUD,Women -57 kg,0,Women -57 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--57-kg/r32-000300--,2024-07-29
2024-07-29 10:06:00+02:00,2024-07-29 10:12:00+02:00,2024-07-29,FINISHED,Judo,JUD,Men -73 kg,0,Men -73 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--73-kg/r32-000300--,2024-07-29
2024-07-29 10:06:00+02:00,2024-07-29 10:13:00+02:00,2024-07-29,FINISHED,Rowing,ROW,Women's Single Sculls,0,Women's Single Sculls Semifinals,W,ATH,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-single-sculls/sfnl--------,2024-07-29
2024-07-29 10:10:00+02:00,2024-07-29 10:50:00+02:00,2024-07-29,FINISHED,Badminton,BDM,Men's Singles,0,Men's Singles Group Play Stage - Grp A,M,HATH,La Chapelle Arena,CPL,La Chapelle Arena Court 1,BD1,/en/paris-2024/results/badminton/men-s-singles/gpa-000200--,2024-07-29
2024-07-29 10:10:00+02:00,2024-07-29 10:50:00+02:00,2024-07-29,FINISHED,Badminton,BDM,Women's Doubles,0,Women's Doubles Group Play Stage - Grp C,W,HCOUP,La Chapelle Arena,CPL,La Chapelle Arena Court 2,BD2,/en/paris-2024/results/badminton/women-s-doubles/gpc-000400--,2024-07-29
2024-07-29 10:10:00+02:00,2024-07-29 10:50:00+02:00,2024-07-29,FINISHED,Badminton,BDM,Mixed Doubles,0,Mixed Doubles Group Play Stage - Grp A,X,HCOUP,La Chapelle Arena,CPL,La Chapelle Arena Court 3,BD3,/en/paris-2024/results/badminton/mixed-doubles/gpa-000500--,2024-07-29
2024-07-29 10:12:00+02:00,2024-07-29 10:18:00+02:00,2024-07-29,FINISHED,Judo,JUD,Women -57 kg,0,Women -57 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--57-kg/r32-000400--,2024-07-29
2024-07-29 10:12:00+02:00,2024-07-29 10:18:00+02:00,2024-07-29,FINISHED,Judo,JUD,Men -73 kg,0,Men -73 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--73-kg/r32-000400--,2024-07-29
2024-07-29 10:16:00+02:00,2024-07-29 10:39:00+02:00,2024-07-29,FINISHED,Archery,ARC,Men's Team,0,Men's Team 1/8 Elimination Round,M,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-team/8fnl000700--,2024-07-29
2024-07-29 10:18:00+02:00,2024-07-29 10:24:00+02:00,2024-07-29,FINISHED,Judo,JUD,Women -57 kg,0,Women -57 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--57-kg/r32-000600--,2024-07-29
2024-07-29 10:18:00+02:00,2024-07-29 10:24:00+02:00,2024-07-29,FINISHED,Judo,JUD,Men -73 kg,0,Men -73 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--73-kg/r32-000500--,2024-07-29
2024-07-29 10:20:00+02:00,2024-07-29 10:27:00+02:00,2024-07-29,FINISHED,Rowing,ROW,Men's Pair,0,Men's Pair Repechages,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-pair/rep---------,2024-07-29
2024-07-29 10:24:00+02:00,2024-07-29 10:30:00+02:00,2024-07-29,FINISHED,Judo,JUD,Women -57 kg,0,Women -57 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--57-kg/r32-000700--,2024-07-29
2024-07-29 10:24:00+02:00,2024-07-29 10:30:00+02:00,2024-07-29,FINISHED,Judo,JUD,Men -73 kg,0,Men -73 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--73-kg/r32-000600--,2024-07-29
2024-07-29 10:25:00+02:00,2024-07-29 10:50:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Women's Sabre Individual,0,Women's Sabre Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Blue Piste,FEB,/en/paris-2024/results/fencing/women-s-sabre-individual/r32-000100--,2024-07-29
2024-07-29 10:25:00+02:00,2024-07-29 10:50:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Women's Sabre Individual,0,Women's Sabre Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Yellow Piste,FEY,/en/paris-2024/results/fencing/women-s-sabre-individual/r32-000500--,2024-07-29
2024-07-29 10:25:00+02:00,2024-07-29 10:50:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Women's Sabre Individual,0,Women's Sabre Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Green Piste,FEG,/en/paris-2024/results/fencing/women-s-sabre-individual/r32-000900--,2024-07-29
2024-07-29 10:25:00+02:00,2024-07-29 10:50:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Women's Sabre Individual,0,Women's Sabre Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Red Piste,FER,/en/paris-2024/results/fencing/women-s-sabre-individual/r32-001300--,2024-07-29
2024-07-29 10:30:00+02:00,2024-07-29 12:00:00+02:00,2024-07-29,FINISHED,Hockey,HOC,Women,0,Women's Pool A,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/women/gpa-000400--,2024-07-29
2024-07-29 10:30:00+02:00,2024-07-29 10:36:00+02:00,2024-07-29,FINISHED,Judo,JUD,Women -57 kg,0,Women -57 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--57-kg/r32-000800--,2024-07-29
2024-07-29 10:30:00+02:00,2024-07-29 10:36:00+02:00,2024-07-29,FINISHED,Judo,JUD,Men -73 kg,0,Men -73 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--73-kg/r32-000700--,2024-07-29
2024-07-29 10:30:00+02:00,2024-07-29 10:37:00+02:00,2024-07-29,FINISHED,Rowing,ROW,Women's Pair,0,Women's Pair Repechages,W,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-pair/rep---------,2024-07-29
2024-07-29 10:36:00+02:00,2024-07-29 10:42:00+02:00,2024-07-29,FINISHED,Judo,JUD,Women -57 kg,0,Women -57 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--57-kg/r32-001000--,2024-07-29
2024-07-29 10:36:00+02:00,2024-07-29 10:42:00+02:00,2024-07-29,FINISHED,Judo,JUD,Men -73 kg,0,Men -73 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--73-kg/r32-000800--,2024-07-29
2024-07-29 10:39:00+02:00,2024-07-29 11:02:00+02:00,2024-07-29,FINISHED,Archery,ARC,Men's Team,0,Men's Team 1/8 Elimination Round,M,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/men-s-team/8fnl000600--,2024-07-29
2024-07-29 10:40:00+02:00,2024-07-29 10:57:00+02:00,2024-07-29,FINISHED,Rowing,ROW,Lightweight Men's Double Sculls,0,LWT Men's Double Sculls Repechages,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/lightweight-men-s-double-sculls/rep---------,2024-07-29
2024-07-29 10:42:00+02:00,2024-07-29 10:48:00+02:00,2024-07-29,FINISHED,Judo,JUD,Women -57 kg,0,Women -57 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--57-kg/r32-001100--,2024-07-29
2024-07-29 10:42:00+02:00,2024-07-29 10:48:00+02:00,2024-07-29,FINISHED,Judo,JUD,Men -73 kg,0,Men -73 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--73-kg/r32-001000--,2024-07-29
2024-07-29 10:48:00+02:00,2024-07-29 10:54:00+02:00,2024-07-29,FINISHED,Judo,JUD,Women -57 kg,0,Women -57 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--57-kg/r32-001200--,2024-07-29
2024-07-29 10:48:00+02:00,2024-07-29 10:54:00+02:00,2024-07-29,FINISHED,Judo,JUD,Men -73 kg,0,Men -73 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--73-kg/r32-001100--,2024-07-29
2024-07-29 10:50:00+02:00,2024-07-29 11:15:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Women's Sabre Individual,0,Women's Sabre Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Blue Piste,FEB,/en/paris-2024/results/fencing/women-s-sabre-individual/r32-000200--,2024-07-29
2024-07-29 10:50:00+02:00,2024-07-29 11:15:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Women's Sabre Individual,0,Women's Sabre Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Yellow Piste,FEY,/en/paris-2024/results/fencing/women-s-sabre-individual/r32-000600--,2024-07-29
2024-07-29 10:50:00+02:00,2024-07-29 11:15:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Women's Sabre Individual,0,Women's Sabre Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Green Piste,FEG,/en/paris-2024/results/fencing/women-s-sabre-individual/r32-001000--,2024-07-29
2024-07-29 10:50:00+02:00,2024-07-29 11:15:00+02:00,2024-07-29,FINISHED,Fencing,FEN,Women's Sabre Individual,0,Women's Sabre Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Red Piste,FER,/en/paris-2024/results/fencing/women-s-sabre-individual/r32-001400--,2024-07-29
2024-07-29 10:54:00+02:00,2024-07-29 11:00:00+02:00,2024-07-29,FINISHED,Judo,JUD,Women -57 kg,0,Women -57 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--57-kg/r32-001400--,2024-07-29
2024-07-29 10:54:00+02:00,2024-07-29 11:00:00+02:00,2024-07-29,FINISHED,Judo,JUD,Men -73 kg,0,Men -73 kg Elimination Round of 32,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--73-kg/r32-001200--,2024-07-29
2024-07-29 11:00:00+02:00,2024-07-29 12:00:00+02:00,2024-07-29,FINISHED,Badminton,BDM,Mixed Doubles,0,Mixed Doubles Group Play Stage - Grp D,X,HCOUP,La Chapelle Arena,CPL,La Chapelle Arena Court 1,BD1,/en/paris-2024/results/badminton/mixed-doubles/gpd-000400--,2024-07-29
2024-07-29 11:00:00+02:00,2024-07-29 12:00:00+02:00,2024-07-29,FINISHED,Badminton,BDM,Women's Singles,0,Women's Singles Group Play Stage - Grp I,W,HATH,La Chapelle Arena,CPL,La Chapelle Arena Court 2,BD2,/en/paris-2024/results/badminton/women-s-singles/gpi-000200--,2024-07-29
